id,english,spanish,category,subcategory,abbreviation,synonyms_en,synonyms_es,pronunciation,definition_es,clinical_context,caution,source_name,source_url,review_status,reviewed_by,review_date,notes,entry_type,meaning_group,context_note,spanish_neutral,spanish_us,spanish_latam,regional_variants,priority,frequency,difficulty,publication_status,source_accessed_date,created_date,updated_date,version,change_notes
219,Charge-off (debt0,Pérdidas en préstamos; deuda castigada,Legal,Documentos y procedimientos,,,,,Término bilingüe utilizado en contextos de documentos y procedimientos.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 2.",Término,,,Pérdidas en préstamos; deuda castigada,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
220,Check has cleared,Cheque ha sido cobrado,Banca y pagos,Finanzas y operaciones bancarias,,,,,Término bilingüe utilizado en contextos de finanzas y operaciones bancarias.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 2.",Término,,,Cheque ha sido cobrado,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
221,"Closing costs, closing fee",Gastos de cierre,Banca y pagos,Finanzas y operaciones bancarias,,,,,Término bilingüe utilizado en contextos de finanzas y operaciones bancarias.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 2.",Término,,,Gastos de cierre,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
222,Co-applicant,Co-solicitante,Banca y pagos,Finanzas y operaciones bancarias,,,,,Término bilingüe utilizado en contextos de finanzas y operaciones bancarias.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 2.",Término,,,Co-solicitante,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
223,Co-owner,Copropietaria,Banca y pagos,Finanzas y operaciones bancarias,,,,,Término bilingüe utilizado en contextos de finanzas y operaciones bancarias.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 2.",Término,,,Copropietaria,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
224,Co-sign,Firmar como aval o fiador,Banca y pagos,Finanzas y operaciones bancarias,,,,,Término bilingüe utilizado en contextos de finanzas y operaciones bancarias.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 2.",Término,,,Firmar como aval o fiador,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
225,Co-signer,Fiador,Banca y pagos,Crédito y préstamos,,,,,Término bilingüe utilizado en contextos de crédito y préstamos.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 2.",Término,,,Fiador,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
226,Collateral,"Garantía, propiedad en garantía",Banca y pagos,Crédito y préstamos,,,,,Término bilingüe utilizado en contextos de crédito y préstamos.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 2.",Término,,,"Garantía, propiedad en garantía",,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
227,Collections agency,Agencia de cobranzas,Banca y pagos,Finanzas y operaciones bancarias,,,,,Término bilingüe utilizado en contextos de finanzas y operaciones bancarias.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 2.",Término,,,Agencia de cobranzas,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
228,Common stocks,Acciones comunes,Banca y pagos,Inversiones,,,,,Término bilingüe utilizado en contextos de inversiones.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 2.",Término,,,Acciones comunes,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
229,Compound interest,Interés compuesto,Banca y pagos,Finanzas y operaciones bancarias,,,,,Término bilingüe utilizado en contextos de finanzas y operaciones bancarias.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 2.",Término,,,Interés compuesto,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
230,Compound interest rate,Tasa de interés compuesto,Banca y pagos,Crédito y préstamos,,,,,Término bilingüe utilizado en contextos de crédito y préstamos.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 2.",Término,,,Tasa de interés compuesto,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
231,Consumer Credit Report,Reporte de crédito del consumidor,Banca y pagos,Crédito y préstamos,,,,,Término bilingüe utilizado en contextos de crédito y préstamos.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 2.",Término,,,Reporte de crédito del consumidor,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
232,Consumer Price Index,Índice de precios al consumidor,Banca y pagos,Finanzas y operaciones bancarias,,,,,Término bilingüe utilizado en contextos de finanzas y operaciones bancarias.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 2.",Término,,,Índice de precios al consumidor,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
233,Contribute (to),Aportar,Banca y pagos,Finanzas y operaciones bancarias,,,,,Término bilingüe utilizado en contextos de finanzas y operaciones bancarias.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 2.",Término,,,Aportar,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
234,Contributions,Aportaciones,Banca y pagos,Finanzas y operaciones bancarias,,,,,Término bilingüe utilizado en contextos de finanzas y operaciones bancarias.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 2.",Término,,,Aportaciones,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
235,Conventional loan,Préstamo corriente; acostumbrado,Banca y pagos,Crédito y préstamos,,,,,Término bilingüe utilizado en contextos de crédito y préstamos.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 2.",Término,,,Préstamo corriente; acostumbrado,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
236,Credit bureau rating,Clasificación crediticia,Banca y pagos,Crédito y préstamos,,,,,Término bilingüe utilizado en contextos de crédito y préstamos.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 2.",Término,,,Clasificación crediticia,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
237,Credit Bureau.,Agencia de información de crédito,Banca y pagos,Crédito y préstamos,,,,,Término bilingüe utilizado en contextos de crédito y préstamos.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 2.",Término,,,Agencia de información de crédito,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
238,"Credit check, (to do)",Investigación de crédito (realizar una),Banca y pagos,Crédito y préstamos,,,,,Término bilingüe utilizado en contextos de crédito y préstamos.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 2.",Término,,,Investigación de crédito (realizar una),,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
239,Credit grantor,Otorgante de crédito,Banca y pagos,Crédito y préstamos,,,,,Término bilingüe utilizado en contextos de crédito y préstamos.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 2.",Término,,,Otorgante de crédito,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
240,Credit rating,Clasificación de crédito,Banca y pagos,Crédito y préstamos,,,,,Término bilingüe utilizado en contextos de crédito y préstamos.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 2.",Término,,,Clasificación de crédito,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
241,Credit report,Reporte de crédito,Banca y pagos,Crédito y préstamos,,,,,Término bilingüe utilizado en contextos de crédito y préstamos.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 2.",Término,,,Reporte de crédito,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
242,Credit scoring,Puntaje de crédito,Banca y pagos,Crédito y préstamos,,,,,Término bilingüe utilizado en contextos de crédito y préstamos.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 2.",Término,,,Puntaje de crédito,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
243,Credit standing,Reputación crediticia,Banca y pagos,Crédito y préstamos,,,,,Término bilingüe utilizado en contextos de crédito y préstamos.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 2.",Término,,,Reputación crediticia,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
244,Creditworthiness,Reputación en materia de crédito,Banca y pagos,Crédito y préstamos,,,,,Término bilingüe utilizado en contextos de crédito y préstamos.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 2.",Término,,,Reputación en materia de crédito,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
245,Currency,Moneda,Banca y pagos,Finanzas y operaciones bancarias,,,,,Término bilingüe utilizado en contextos de finanzas y operaciones bancarias.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 2.",Término,,,Moneda,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
246,Currency conversion loss,Pérdida en la transferencia de la moneda,Banca y pagos,Finanzas y operaciones bancarias,,,,,Término bilingüe utilizado en contextos de finanzas y operaciones bancarias.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 2.",Término,,,Pérdida en la transferencia de la moneda,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
247,Currency devaluation,Devaluación de la moneda,Banca y pagos,Finanzas y operaciones bancarias,,,,,Término bilingüe utilizado en contextos de finanzas y operaciones bancarias.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 2.",Término,,,Devaluación de la moneda,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
248,Current yield,Rendimiento actual,Banca y pagos,Inversiones,,,,,Término bilingüe utilizado en contextos de inversiones.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 2.",Término,,,Rendimiento actual,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
249,Customs broker,Agente aduanal,Banca y pagos,Finanzas y operaciones bancarias,,,,,Término bilingüe utilizado en contextos de finanzas y operaciones bancarias.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 2.",Término,,,Agente aduanal,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
250,Debit balance,Saldo deudor,Banca y pagos,Finanzas y operaciones bancarias,,,,,Término bilingüe utilizado en contextos de finanzas y operaciones bancarias.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 2.",Término,,,Saldo deudor,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
251,Deed,Escritura (casa),Legal,Documentos y procedimientos,,,,,Término bilingüe utilizado en contextos de documentos y procedimientos.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 3.",Término,,,Escritura (casa),,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
252,Default (in payment),"Incumplimiento, mora, falta de pago",Banca y pagos,Finanzas y operaciones bancarias,,,,,Término bilingüe utilizado en contextos de finanzas y operaciones bancarias.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 3.",Término,,,"Incumplimiento, mora, falta de pago",,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
